Season,Commentor,Time posted,yt-simple-endpoint href 2,Comment,style-scope 2,clean_text_sentiment,words,meaningful_words,sentiment_score
3,@leestimis9264,3 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwxOCk7XNbt52UqrfF4AaABAg&pp=0gcJCSIANpG00pGi,"I personally love STEVE!!!
SO FRICKEN FUNNY",,"I personally love STEVE!!!
SO FRICKEN FUNNY","['i', 'personally', 'love', 'steve', 'so', 'fricken', 'funny']","['personally', 'love', 'steve', 'fricken', 'funny']",0.893
3,@jorgebro7477,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgxVp9btjSUOeizSjkt4AaABAg,I’ve got to say these sharks wisdom is pretty unwise sometimes. Just watch the seatbelt one,1,I’ve got to say these sharks wisdom is pretty unwise sometimes. Just watch the seatbelt one,"['i', 've', 'got', 'to', 'say', 'these', 'sharks', 'wisdom', 'is', 'pretty', 'unwise', 'sometimes', 'just', 'watch', 'the', 'seatbelt', 'one']","['got', 'sharks', 'wisdom', 'pretty', 'unwise', 'sometimes', 'watch', 'seatbelt']",0.765
3,@PoopScooper10000,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwdHFywP-I1FiC-fSR4AaABAg&pp=0gcJCSIANpG00pGi,"I'm confused. What's the false health claim? Cause the ingredients do have science behind them, no?",,"I'm confused. What's the false health claim? Cause the ingredients do have science behind them, no?","['i', 'm', 'confused', 'what', 's', 'the', 'false', 'health', 'claim', 'cause', 'the', 'ingredients', 'do', 'have', 'science', 'behind', 'them', 'no']","['m', 'confused', 'false', 'health', 'claim', 'cause', 'ingredients', 'science', 'behind']",-0.3939
3,@Mr_Man_Guy2,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugy_lfg1Z7Mc9qM9lFF4AaABAg,Linus tech tips got really ripped. Crazy stuff.,,Linus tech tips got really ripped. Crazy stuff.,"['linus', 'tech', 'tips', 'got', 'really', 'ripped', 'crazy', 'stuff']","['linus', 'tech', 'tips', 'got', 'really', 'ripped', 'crazy', 'stuff']",-0.3976
3,@crackerjackrappr,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgyV6XfvM26_V27EekR4AaABAg,They look exactly like their thoughts.,,They look exactly like their thoughts.,"['they', 'look', 'exactly', 'like', 'their', 'thoughts']","['look', 'exactly', 'like', 'thoughts']",0.3612
3,@kiefmanning7394,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgzbvhlNxDo6mRFYVAl4AaABAg,Does anyone remember that cross fit is garbage. Worst thing you can do for your body. Stop it.,,Does anyone remember that cross fit is garbage. Worst thing you can do for your body. Stop it.,"['does', 'anyone', 'remember', 'that', 'cross', 'fit', 'is', 'garbage', 'worst', 'thing', 'you', 'can', 'do', 'for', 'your', 'body', 'stop', 'it']","['anyone', 'remember', 'cross', 'fit', 'garbage', 'worst', 'thing', 'body', 'stop']",-0.5859
3,@BlueAtlanticSea,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugz60LrVGgAR4A-Fszt4AaABAg,Oh Steve come on know your amino acids!,,Oh Steve come on know your amino acids!,"['oh', 'steve', 'come', 'on', 'know', 'your', 'amino', 'acids']","['oh', 'steve', 'come', 'know', 'amino', 'acids']",0.0
3,@llllllllllllllIIlIllIIllIIIIll,5 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugz1kezn-xe23j4pjNB4AaABAg,Why would linus tech ti-s want to sell chocolate,,Why would linus tech ti-s want to sell chocolate,"['why', 'would', 'linus', 'tech', 'ti', 's', 'want', 'to', 'sell', 'chocolate']","['linus', 'tech', 'ti', 'want', 'sell', 'chocolate']",0.0772
3,@petedonaghue5849,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugzq7Jyi76TiWjW-RFV4AaABAg&pp=0gcJCSIANpG00pGi,I don't wanna see people at the gym eating chocolate,,I don't wanna see people at the gym eating chocolate,"['i', 'don', 't', 'wanna', 'see', 'people', 'at', 'the', 'gym', 'eating', 'chocolate']","['wanna', 'people', 'gym', 'eating', 'chocolate']",0.0
3,@anthonyd4317,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgzypMZI0xYfWtF4Ff54AaABAg&pp=0gcJCSIANpG00pGi,Steve is the Mark Cuban of Australia.,,Steve is the Mark Cuban of Australia.,"['steve', 'is', 'the', 'mark', 'cuban', 'of', 'australia']","['steve', 'mark', 'cuban', 'australia']",0.0
3,@doodadoo5469,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgxJ36hBOyXpc7yhY2J4AaABAg,"Well if u replay it, it's true what she said. If people are buying this thinking that it will build muscle and it won't just by eating it is miss leading. It is I hate to say. To many ppl are brain dead to realize you have to add this to certain things for effect our basically your just eating healthy chocolate that gives you energy.",,"Well if u replay it, it's true what she said. If people are buying this thinking that it will build muscle and it won't just by eating it is miss leading. It is I hate to say. To many ppl are brain dead to realize you have to add this to certain things for effect our basically your just eating healthy chocolate that gives you energy.","['well', 'if', 'u', 'replay', 'it', 'it', 's', 'true', 'what', 'she', 'said', 'if', 'people', 'are', 'buying', 'this', 'thinking', 'that', 'it', 'will', 'build', 'muscle', 'and', 'it', 'won', 't', 'just', 'by', 'eating', 'it', 'is', 'miss', 'leading', 'it', 'is', 'i', 'hate', 'to', 'say', 'to', 'many', 'ppl', 'are', 'brain', 'dead', 'to', 'realize', 'you', 'have', 'to', 'add', 'this', 'to', 'certain', 'things', 'for', 'effect', 'our', 'basically', 'your', 'just', 'eating', 'healthy', 'chocolate', 'that', 'gives', 'you', 'energy']","['u', 'replay', 'true', 'people', 'buying', 'thinking', 'build', 'muscle', 'won', 'eating', 'miss', 'leading', 'hate', 'many', 'ppl', 'brain', 'dead', 'realize', 'add', 'certain', 'things', 'effect', 'basically', 'eating', 'healthy', 'chocolate', 'gives', 'energy']",0.0516
3,@dirtrider88,5 months ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgxtGRaqalqi0ZbcysV4AaABAg,thats funny. thats the only one of them i do like and based on reading the comments it seems most people would agree with me.,,thats funny. thats the only one of them i do like and based on reading the comments it seems most people would agree with me.,"['thats', 'funny', 'thats', 'the', 'only', 'one', 'of', 'them', 'i', 'do', 'like', 'and', 'based', 'on', 'reading', 'the', 'comments', 'it', 'seems', 'most', 'people', 'would', 'agree', 'with', 'me']","['thats', 'funny', 'thats', 'like', 'based', 'reading', 'comments', 'seems', 'people', 'agree']",0.8
3,@secretasianman7622,3 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgyPZuGqHxIQdqNSxG94AaABAg,"As soon as I heard CrossFit, I noped tf out",,"As soon as I heard CrossFit, I noped tf out","['as', 'soon', 'as', 'i', 'heard', 'crossfit', 'i', 'noped', 'tf', 'out']","['soon', 'heard', 'crossfit', 'noped', 'tf']",0.0
3,@clockwork6966,1 month ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgxCGvnnRKIt7dw7gV94AaABAg,Linus flex tips,,Linus flex tips,"['linus', 'flex', 'tips']","['linus', 'flex', 'tips']",0.0
3,@gregbowman422,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgyFkgxkReyEi0Gmgj94AaABAg,"*warning , may cause irreversible giraffe neck",,"*warning , may cause irreversible giraffe neck","['warning', 'may', 'cause', 'irreversible', 'giraffe', 'neck']","['warning', 'cause', 'irreversible', 'giraffe', 'neck']",-0.4939
3,@setpunks13,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugxvx34xg4zLwSXLid14AaABAg,That guy has the longest neck I've ever seen.,,That guy has the longest neck I've ever seen.,"['that', 'guy', 'has', 'the', 'longest', 'neck', 'i', 've', 'ever', 'seen']","['guy', 'longest', 'neck', 'ever', 'seen']",0.0
3,@daylate,3 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgzxU98csFLHgWUeR2R4AaABAg,High performance dark chocolate...BBC?,,High performance dark chocolate...BBC?,"['high', 'performance', 'dark', 'chocolate', 'bbc']","['high', 'performance', 'dark', 'chocolate', 'bbc']",0.0
3,@christopherjones6802,5 months ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugzr3vYGaHYquqDGWIR4AaABAg,I'm about to finish my law degree and I don't know the law???,,I'm about to finish my law degree and I don't know the law???,"['i', 'm', 'about', 'to', 'finish', 'my', 'law', 'degree', 'and', 'i', 'don', 't', 'know', 'the', 'law']","['m', 'finish', 'law', 'degree', 'know', 'law']",0.0
3,@AvoidVanity,5 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugy3KfSBE46eLWnU6wV4AaABAg,That brown chick became salty. He has 3 managers and who decides to just quit their manager position? It's a crap answer I cringed so hard.,,That brown chick became salty. He has 3 managers and who decides to just quit their manager position? It's a crap answer I cringed so hard.,"['that', 'brown', 'chick', 'became', 'salty', 'he', 'has', '3', 'managers', 'and', 'who', 'decides', 'to', 'just', 'quit', 'their', 'manager', 'position', 'it', 's', 'a', 'crap', 'answer', 'i', 'cringed', 'so', 'hard']","['brown', 'chick', 'became', 'salty', '3', 'managers', 'decides', 'quit', 'manager', 'position', 'crap', 'answer', 'cringed', 'hard']",-0.5371
3,@misotofu5789,4 years ago (edited),https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgxaKWBUAtLm-4UQGYR4AaABAg,"Amino acids is just a term for protein lmao 
We ourselves are chemicals too including water
And why can't he be a law student while going to the gym or owning a business 
It's just multi tasking, people can be capable",,"Amino acids is just a term for protein lmao 
We ourselves are chemicals too including water
And why can't he be a law student while going to the gym or owning a business 
It's just multi tasking, people can be capable","['amino', 'acids', 'is', 'just', 'a', 'term', 'for', 'protein', 'lmao', 'we', 'ourselves', 'are', 'chemicals', 'too', 'including', 'water', 'and', 'why', 'can', 't', 'he', 'be', 'a', 'law', 'student', 'while', 'going', 'to', 'the', 'gym', 'or', 'owning', 'a', 'business', 'it', 's', 'just', 'multi', 'tasking', 'people', 'can', 'be', 'capable']","['amino', 'acids', 'term', 'protein', 'lmao', 'chemicals', 'including', 'water', 'law', 'student', 'going', 'gym', 'owning', 'business', 'multi', 'tasking', 'people', 'capable']",0.7579
3,@alienredwolf,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgxV2cJxoDvEIzqic-J4AaABAg,"Hi sharks, we're here with our product ""Fuck-off Necks"".",,"Hi sharks, we're here with our product ""Fuck-off Necks"".","['hi', 'sharks', 'we', 're', 'here', 'with', 'our', 'product', 'fuck', 'off', 'necks']","['hi', 'sharks', 're', 'product', 'fuck', 'necks']",0.0
3,@datsuntwosixty160,1 month ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugxipqlzv82FqKxq3u94AaABAg,"They have good ambition, but that guy's neck is huge, no wonder why he does pull ups so easy. 
Good Janine pulled them up, for misadvertising the proven scientific effects without proof, but they will go places for sure.",,"They have good ambition, but that guy's neck is huge, no wonder why he does pull ups so easy. 
Good Janine pulled them up, for misadvertising the proven scientific effects without proof, but they will go places for sure.","['they', 'have', 'good', 'ambition', 'but', 'that', 'guy', 's', 'neck', 'is', 'huge', 'no', 'wonder', 'why', 'he', 'does', 'pull', 'ups', 'so', 'easy', 'good', 'janine', 'pulled', 'them', 'up', 'for', 'misadvertising', 'the', 'proven', 'scientific', 'effects', 'without', 'proof', 'but', 'they', 'will', 'go', 'places', 'for', 'sure']","['good', 'ambition', 'guy', 'neck', 'huge', 'wonder', 'pull', 'ups', 'easy', 'good', 'janine', 'pulled', 'misadvertising', 'proven', 'scientific', 'effects', 'without', 'proof', 'places', 'sure']",0.9374
3,@ghostface9171,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugx2N2XOGvZA3VGt-wh4AaABAg,"Janine: I really want to get dicked down by you two but can't because of uncertainty of the business, I'm out",,"Janine: I really want to get dicked down by you two but can't because of uncertainty of the business, I'm out","['janine', 'i', 'really', 'want', 'to', 'get', 'dicked', 'down', 'by', 'you', 'two', 'but', 'can', 't', 'because', 'of', 'uncertainty', 'of', 'the', 'business', 'i', 'm', 'out']","['janine', 'really', 'want', 'dicked', 'uncertainty', 'business', 'm']",0.4311
3,@user-dn7cn8xs3z,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgxKyRPFJ6lIYyC9wjh4AaABAg,Dude got a neck on him,,Dude got a neck on him,"['dude', 'got', 'a', 'neck', 'on', 'him']","['dude', 'got', 'neck']",0.0
3,@nukasnook1561,2 months ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwknqfYgymP0el1lXt4AaABAg,"In the same breath: 'You can't make health claims that aren't proven."" Yet just previous to that she said: ""The French live longer because of their dark chocolate."" Is there a study that says that it's solely their dark chocolate that gives longevity? Just wondering.",,"In the same breath: 'You can't make health claims that aren't proven."" Yet just previous to that she said: ""The French live longer because of their dark chocolate."" Is there a study that says that it's solely their dark chocolate that gives longevity? Just wondering.","['in', 'the', 'same', 'breath', 'you', 'can', 't', 'make', 'health', 'claims', 'that', 'aren', 't', 'proven', 'yet', 'just', 'previous', 'to', 'that', 'she', 'said', 'the', 'french', 'live', 'longer', 'because', 'of', 'their', 'dark', 'chocolate', 'is', 'there', 'a', 'study', 'that', 'says', 'that', 'it', 's', 'solely', 'their', 'dark', 'chocolate', 'that', 'gives', 'longevity', 'just', 'wondering']","['breath', 'make', 'health', 'claims', 'aren', 'proven', 'yet', 'previous', 'french', 'live', 'longer', 'dark', 'chocolate', 'study', 'says', 'solely', 'dark', 'chocolate', 'gives', 'longevity', 'wondering']",0.0
3,@vinniesaliba2622,5 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgxtPo5p47j3jm0As2h4AaABAg,She's so wrong and had no idea what she was talking about lol,,She's so wrong and had no idea what she was talking about lol,"['she', 's', 'so', 'wrong', 'and', 'had', 'no', 'idea', 'what', 'she', 'was', 'talking', 'about', 'lol']","['wrong', 'idea', 'talking', 'lol']",-0.4201
3,@johnwall3056,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugwfkte8pVrCmwH-tEx4AaABAg,Mr wonderful would have given them a royalty deal lol,,Mr wonderful would have given them a royalty deal lol,"['mr', 'wonderful', 'would', 'have', 'given', 'them', 'a', 'royalty', 'deal', 'lol']","['mr', 'wonderful', 'given', 'royalty', 'deal', 'lol']",0.7579
3,@vanillajack5925,3 weeks ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugzx3ZUAFlZ4iHo7duN4AaABAg,"She's completely wrong, if the ingredients you're using have been tested and proven to work, then there's nothing wrong with it.",,"She's completely wrong, if the ingredients you're using have been tested and proven to work, then there's nothing wrong with it.","['she', 's', 'completely', 'wrong', 'if', 'the', 'ingredients', 'you', 're', 'using', 'have', 'been', 'tested', 'and', 'proven', 'to', 'work', 'then', 'there', 's', 'nothing', 'wrong', 'with', 'it']","['completely', 'wrong', 'ingredients', 're', 'using', 'tested', 'proven', 'work', 'nothing', 'wrong']",-0.2117
3,@nitasaragih6419,7 months ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgyDA9d6I14Qsn2BjPt4AaABAg&pp=0gcJCSIANpG00pGi,Bro is a lochness monster,,Bro is a lochness monster,"['bro', 'is', 'a', 'lochness', 'monster']","['bro', 'lochness', 'monster']",0.0
3,@avstryker,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwHZm1wgpfyvbjZ-994AaABAg,They lost all credibility when they said the word CrossFit.,,They lost all credibility when they said the word CrossFit.,"['they', 'lost', 'all', 'credibility', 'when', 'they', 'said', 'the', 'word', 'crossfit']","['lost', 'credibility', 'word', 'crossfit']",-0.3182
3,@RomanPearce11,2 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgyUPHstwG0No8UGlKV4AaABAg,does anyone understand every single Australia product just copy's US,,does anyone understand every single Australia product just copy's US,"['does', 'anyone', 'understand', 'every', 'single', 'australia', 'product', 'just', 'copy', 's', 'us']","['anyone', 'understand', 'every', 'single', 'australia', 'product', 'copy', 'us']",0.0
3,@drip671,3 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugw7dKZjcXesyvXs_JF4AaABAg,These sharks bring false hope and expect someone not to get angry lol,,These sharks bring false hope and expect someone not to get angry lol,"['these', 'sharks', 'bring', 'false', 'hope', 'and', 'expect', 'someone', 'not', 'to', 'get', 'angry', 'lol']","['sharks', 'bring', 'false', 'hope', 'expect', 'someone', 'angry', 'lol']",0.8127
3,@ashleyj0,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgzHoMqstGLvpyiH2ft4AaABAg,Those dudes are built like cheetahs standing on 2 legs. Tiny heads & long muscular bodies.,,Those dudes are built like cheetahs standing on 2 legs. Tiny heads & long muscular bodies.,"['those', 'dudes', 'are', 'built', 'like', 'cheetahs', 'standing', 'on', '2', 'legs', 'tiny', 'heads', 'long', 'muscular', 'bodies']","['dudes', 'built', 'like', 'cheetahs', 'standing', '2', 'legs', 'tiny', 'heads', 'muscular', 'bodies']",0.3612
3,@AlexXanderMarketing,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwVp4Uxz0xPnxOHa-d4AaABAg,"“I love the product, and I’d like to make you an offer.",,"“I love the product, and I’d like to make you an offer.","['i', 'love', 'the', 'product', 'and', 'i', 'd', 'like', 'to', 'make', 'you', 'an', 'offer']","['love', 'product', 'd', 'like', 'make', 'offer']",0.7717
3,@r6854,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgyGMWjGdOkgUj-VgcR4AaABAg,"Wow, if these guys are not investment worthy in the fitness space, then who is?",,"Wow, if these guys are not investment worthy in the fitness space, then who is?","['wow', 'if', 'these', 'guys', 'are', 'not', 'investment', 'worthy', 'in', 'the', 'fitness', 'space', 'then', 'who', 'is']","['wow', 'guys', 'investment', 'worthy', 'fitness', 'space']",0.5414
3,@sammieid237,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgzitO5zfuny_50NZ794AaABAg,His pull ups looked easy because of how long his neck is hes not actually going the full way,,His pull ups looked easy because of how long his neck is hes not actually going the full way,"['his', 'pull', 'ups', 'looked', 'easy', 'because', 'of', 'how', 'long', 'his', 'neck', 'is', 'hes', 'not', 'actually', 'going', 'the', 'full', 'way']","['pull', 'ups', 'looked', 'easy', 'neck', 'hes', 'actually', 'going', 'full']",0.4404
3,@emilymalinowski5027,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugxw260DEmQVtesvtZx4AaABAg,I feel like all that chocolate they are chewing throughout could cause MAJOR HEART issues bc of the amount of caffeine hidden in there!!!,1,I feel like all that chocolate they are chewing throughout could cause MAJOR HEART issues bc of the amount of caffeine hidden in there!!!,"['i', 'feel', 'like', 'all', 'that', 'chocolate', 'they', 'are', 'chewing', 'throughout', 'could', 'cause', 'major', 'heart', 'issues', 'bc', 'of', 'the', 'amount', 'of', 'caffeine', 'hidden', 'in', 'there']","['feel', 'like', 'chocolate', 'chewing', 'throughout', 'cause', 'major', 'heart', 'issues', 'bc', 'amount', 'caffeine', 'hidden']",0.8843
3,@helenhilton2158,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgzqQcyXzByUGVWbfQd4AaABAg,The sharks had them for lunch!,,The sharks had them for lunch!,"['the', 'sharks', 'had', 'them', 'for', 'lunch']","['sharks', 'lunch']",0.0
3,@Green_Gold,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwIJmRvn2j-waXrV8h4AaABAg,The idea that they run a gym and that by default means they can't do this also is absurd to me. If anything that proves they can run a business. So many times the sharks penalize ppl for doing a day job and a dream. Sorry they don't wanna run 1 business while living out of their car eating ramen noodle,,The idea that they run a gym and that by default means they can't do this also is absurd to me. If anything that proves they can run a business. So many times the sharks penalize ppl for doing a day job and a dream. Sorry they don't wanna run 1 business while living out of their car eating ramen noodle,"['the', 'idea', 'that', 'they', 'run', 'a', 'gym', 'and', 'that', 'by', 'default', 'means', 'they', 'can', 't', 'do', 'this', 'also', 'is', 'absurd', 'to', 'me', 'if', 'anything', 'that', 'proves', 'they', 'can', 'run', 'a', 'business', 'so', 'many', 'times', 'the', 'sharks', 'penalize', 'ppl', 'for', 'doing', 'a', 'day', 'job', 'and', 'a', 'dream', 'sorry', 'they', 'don', 't', 'wanna', 'run', '1', 'business', 'while', 'living', 'out', 'of', 'their', 'car', 'eating', 'ramen', 'noodle']","['idea', 'run', 'gym', 'default', 'means', 'absurd', 'anything', 'proves', 'run', 'business', 'many', 'times', 'sharks', 'penalize', 'ppl', 'day', 'job', 'dream', 'sorry', 'wanna', 'run', '1', 'business', 'living', 'car', 'eating', 'ramen', 'noodle']",0.1779
3,@romanaa7070,5 months ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwMVK2IMhHmb7ME4uh4AaABAg,Rumor is Barbra flew in just to announce shes out,,Rumor is Barbra flew in just to announce shes out,"['rumor', 'is', 'barbra', 'flew', 'in', 'just', 'to', 'announce', 'shes', 'out']","['rumor', 'barbra', 'flew', 'announce', 'shes']",0.0
3,@Dylan_The_Car_Dealer,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwFHgRNbeHcSyIgM794AaABAg,Daddy long neck and long neck JR over here.,,Daddy long neck and long neck JR over here.,"['daddy', 'long', 'neck', 'and', 'long', 'neck', 'jr', 'over', 'here']","['daddy', 'neck', 'neck', 'jr']",0.0
3,@davidpaikins3172,3 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugw28bUBdwHwGc1d6aV4AaABAg,5.... good job,,5.... good job,"['5', 'good', 'job']","['5', 'good', 'job']",0.4404
3,@MichaelWalsheYEC,5 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgzfOsFlP22FKl2vqoF4AaABAg,BRO I WANNA WATCH BUT THR GIRL LOWKEY RUINS IT IM GOING BACK TO US SHARKT TANK,1,BRO I WANNA WATCH BUT THR GIRL LOWKEY RUINS IT IM GOING BACK TO US SHARKT TANK,"['bro', 'i', 'wanna', 'watch', 'but', 'thr', 'girl', 'lowkey', 'ruins', 'it', 'im', 'going', 'back', 'to', 'us', 'sharkt', 'tank']","['bro', 'wanna', 'watch', 'thr', 'girl', 'lowkey', 'ruins', 'im', 'going', 'back', 'us', 'sharkt', 'tank']",-0.5927
3,@Cize17,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugx78eiEvoVAwQxxsAJ4AaABAg&pp=0gcJCSIANpG00pGi,"How is this misleading though, bc everything in the chocolate is proven to help?",,"How is this misleading though, bc everything in the chocolate is proven to help?","['how', 'is', 'this', 'misleading', 'though', 'bc', 'everything', 'in', 'the', 'chocolate', 'is', 'proven', 'to', 'help']","['misleading', 'though', 'bc', 'everything', 'chocolate', 'proven', 'help']",-0.1091
3,@NoahZeus,3 months ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgyZWRmCR5EDkvJTW1B4AaABAg,"The ingredients are proven to do what it is advertised to do, what is misleading about that?",,"The ingredients are proven to do what it is advertised to do, what is misleading about that?","['the', 'ingredients', 'are', 'proven', 'to', 'do', 'what', 'it', 'is', 'advertised', 'to', 'do', 'what', 'is', 'misleading', 'about', 'that']","['ingredients', 'proven', 'advertised', 'misleading']",-0.4019
3,@isamuog6529,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugzh2muQ7jYu89tkbuJ4AaABAg,sorry but i cant get over them saying dark chocolate is delicious,,sorry but i cant get over them saying dark chocolate is delicious,"['sorry', 'but', 'i', 'cant', 'get', 'over', 'them', 'saying', 'dark', 'chocolate', 'is', 'delicious']","['sorry', 'cant', 'saying', 'dark', 'chocolate', 'delicious']",0.7096
3,@-ben7213,3 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=Ugy8BOopb4t7NCvyWBp4AaABAg,CROSS FIT KEK,Translate to English,CROSS FIT KEK,"['cross', 'fit', 'kek']","['cross', 'fit', 'kek']",0.3612
3,@richardc5100,3 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgzDDH8UbtMCnnuitjd4AaABAg,Linus Flex Tips,,Linus Flex Tips,"['linus', 'flex', 'tips']","['linus', 'flex', 'tips']",0.0
3,@windcrimson,4 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgxvI_awomb6QQtSeR54AaABAg,Does he not look like Linus tech tips,,Does he not look like Linus tech tips,"['does', 'he', 'not', 'look', 'like', 'linus', 'tech', 'tips']","['look', 'like', 'linus', 'tech', 'tips']",-0.2755
3,@dyloak6450,3 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgyKkG3ScdEHV5sjfXB4AaABAg,That's not illegal,,That's not illegal,"['that', 's', 'not', 'illegal']",['illegal'],0.4449
3,@princessp222,3 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgzE11e3gBmB2cv5MrR4AaABAg,I actually love steve,,I actually love steve,"['i', 'actually', 'love', 'steve']","['actually', 'love', 'steve']",0.6369
3,@dkmike2299,5 months ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwcP2SmfxsJ5QPY6nR4AaABAg,"What happens if the manager leaves? You hire a new one or promote someone... does she think the gym will instantly shut down just because a manager leaves? lol and its funny how the other guy started sucking up saying how ""you really need to listen to her"" when all she did was spaz out over nothing because everything she said was either wrong or dumb and it just made her look a bit foolish.",,"What happens if the manager leaves? You hire a new one or promote someone... does she think the gym will instantly shut down just because a manager leaves? lol and its funny how the other guy started sucking up saying how ""you really need to listen to her"" when all she did was spaz out over nothing because everything she said was either wrong or dumb and it just made her look a bit foolish.","['what', 'happens', 'if', 'the', 'manager', 'leaves', 'you', 'hire', 'a', 'new', 'one', 'or', 'promote', 'someone', 'does', 'she', 'think', 'the', 'gym', 'will', 'instantly', 'shut', 'down', 'just', 'because', 'a', 'manager', 'leaves', 'lol', 'and', 'its', 'funny', 'how', 'the', 'other', 'guy', 'started', 'sucking', 'up', 'saying', 'how', 'you', 'really', 'need', 'to', 'listen', 'to', 'her', 'when', 'all', 'she', 'did', 'was', 'spaz', 'out', 'over', 'nothing', 'because', 'everything', 'she', 'said', 'was', 'either', 'wrong', 'or', 'dumb', 'and', 'it', 'just', 'made', 'her', 'look', 'a', 'bit', 'foolish']","['happens', 'manager', 'leaves', 'hire', 'promote', 'someone', 'think', 'gym', 'instantly', 'shut', 'manager', 'leaves', 'lol', 'funny', 'guy', 'started', 'sucking', 'saying', 'really', 'need', 'listen', 'spaz', 'nothing', 'everything', 'either', 'wrong', 'dumb', 'made', 'look', 'bit', 'foolish']",-0.1431
3,@FadoWind,3 years ago,https://www.youtube.com/watch?v=BUlWHOf9FIE&lc=UgwZk1BN3NIGGKqoDip4AaABAg,Rule number 456 of the tank: never feed the sharks caffeine,,Rule number 456 of the tank: never feed the sharks caffeine,"['rule', 'number', '456', 'of', 'the', 'tank', 'never', 'feed', 'the', 'sharks', 'caffeine']","['rule', 'number', '456', 'tank', 'never', 'feed', 'sharks', 'caffeine']",0.0772
